Modularity,M Size,Keywords,LCM,LCM Size,Sim
187,2,"['stauffenberg', 'nina', 'nina', 'flower', 'valentine’', '9pm', 'bbc2', 'sport', 'healey', 'tina']",27,28,"['9pm', 'deepcut', 'cruickshank', '9pm', '9pm', 'stauffenberg', '9pm', '9pm', 'biker', 'howlett']",0.267261241912
189,2,"['cafferkey', 'cafferkey', 'phe', 'ebola', 'nurs', 'ebola', 'heathrow', 'sierra', 'viru', 'mening']",13,458,"['ridsdal', 'curfew', 'bundi', 'uae', 'ghomeshi', 'wolverin', 'ratner', 'freita', 'bahá’í', 'lupidi']",0.0330409300228
190,2,"['sunscreen', 'spf', '‘onceaday’', 'soltan', 'protect', 'spf50', 'sunblock', 'spf30', 'sunscreen', 'tint']",24,2,"['sunscreen', 'assang', 'poitra', 'wikileak', 'appelbaum', 'spf', '‘onceaday’', 'soltan', 'protect', 'spf30']",0.5
193,2,"['gonzaleztorr', '“untitled”', 'gonzaleztorr', 'candi', 'ault', 'felix', 'artist', 'mirror', 'artist’', 'horn']",87,805,"['gingham', 'necklac', 'dada', 'dragon', 'stubbl', 'homer', 'trevelyan', 'kenzo', 'frodo', 'wed']",0.0498444786279
195,2,"['sow', 'grass', 'carrot', 'seed', 'bean', 'parsley', 'sow', 'yada', 'cow', 'varieti']",56,113,"['huel', 'falafel', 'garden', 'turmer', 'garden', 'garden', 'miso', 'recip', 'egg', 'food']",0.133038021048
196,2,"['wodehous', 'wodehous', 'rothschild', 'rothschild', 'bolling', 'prize', 'funni', 'prize', 'pg', 'everyman']",73,711,"['vegan', 'potti', 'tattoo', 'alix', 'rat', 'valentino', 'chat', 'antonia', 'therapist', 'throne']",0.0265185761392
197,2,"['tinniswood', 'georgian', 'tinniswood’', 'tinniswood', 'wa', 'hous', 'countri', 'lowther', 'hous', 'interwar']",87,805,"['gingham', 'necklac', 'dada', 'dragon', 'stubbl', 'homer', 'trevelyan', 'kenzo', 'frodo', 'wed']",0.0498444786279
199,2,"['glow', 'glow', 'foundat', 'primer', 'dior', 'maximis', 'lumin', 'teint', 'eclat', 'skin']",87,805,"['gingham', 'necklac', 'dada', 'dragon', 'stubbl', 'homer', 'trevelyan', 'kenzo', 'frodo', 'wed']",0.024922239314
200,2,"['eln', 'hernández', 'el', 'hernández', 'region', 'mundo', 'colombia', 'peac', 'colombia', 'kidnap']",127,2,"['wingfieldhay', 'eln', 'pyongyang', 'hernández', 'korea', 'expel', 'north', 'peac', 'colombia', 'hostag']",0.5
201,2,"['crankshaw', 'burgess', 'burgess', 'literari', 'observerburgess', 'prize', 'crankshaw’', 'maclean', 'observ', 'clockwork']",67,188,"['hatoum', 'barrow', 'thorp', 'mcdowel', 'hodgkin', 'fisk', 'grotto', 'kwouk', 'binchi', 'whicker']",0.0515710623129
202,2,"['mccann', 'mccann', 'catfish', 'oasi', 'catfish', 'bottlemen', 'soundcheck', 'catfish’', 'ride', '1975’']",87,805,"['gingham', 'necklac', 'dada', 'dragon', 'stubbl', 'homer', 'trevelyan', 'kenzo', 'frodo', 'wed']",0.0498444786279
203,2,"['madden', 'romeo’', 'juliet', 'mercutio', 'tybalt', 'jacobi', 'bambi', 'branagh', 'mercutio', 'torch']",87,805,"['gingham', 'necklac', 'dada', 'dragon', 'stubbl', 'homer', 'trevelyan', 'kenzo', 'frodo', 'wed']",0.0498444786279
204,2,"['springsteen', 'springsteen', 'springsteen’', 'tonight', 'song', 'springsteen’', 'band', '1982’', 'zandt', 'bruce']",87,805,"['gingham', 'necklac', 'dada', 'dragon', 'stubbl', 'homer', 'trevelyan', 'kenzo', 'frodo', 'wed']",0.0498444786279
205,2,"['thalissa', 'naylor’', 'hotten', 'hotten', 'naylor', 'teixeira', 'novel', 'waters’', 'drab', 'kay']",87,805,"['gingham', 'necklac', 'dada', 'dragon', 'stubbl', 'homer', 'trevelyan', 'kenzo', 'frodo', 'wed']",0.0498444786279
206,2,"['wagstaff', 'ada', 'dior', 'crucibl', 'evans’', 'wagstaff’', 'burt’', 'ada’', 'mr', 'dior']",87,805,"['gingham', 'necklac', 'dada', 'dragon', 'stubbl', 'homer', 'trevelyan', 'kenzo', 'frodo', 'wed']",0.0498444786279
208,2,"['haitian', 'haitian', 'cello', 'banjo', 'orlean', 'peze', 'ribot', 'chocol', 'mccalla', 'unmann']",121,202,"['galá', 'spotifi', 'mustonen', 'punk', 'spotifi', 'skepta', 'prometheu', 'donen', 'andsn', 'ginsberg']",0.099503719021
209,2,"['bach’', 'bach’', 'prelud', 'onetoapart', 'dancelik', 'instrument', 'continuo', 'mortensen', 'clavierübung', 'nidaro']",0,4,"['3x3', '3x3', '3x3', '3x3', 'grid', 'grid', 'grid', 'grid', 'puzzl', 'puzzl']",0.0
212,2,"['walland', 'axel', 'walland', 'mankel', 'postwar', 'iplay', 'trouper', 'sir', 'kurt', 'branagh']",87,805,"['gingham', 'necklac', 'dada', 'dragon', 'stubbl', 'homer', 'trevelyan', 'kenzo', 'frodo', 'wed']",0.0498444786279
213,2,"['saviano', 'saviano', 'gomorrah', 'camorra', 'genni', 'mafia', 'gangster', 'ciro', 'said', 'manipul']",0,4,"['3x3', '3x3', '3x3', '3x3', 'grid', 'grid', 'grid', 'grid', 'puzzl', 'puzzl']",0.0
214,2,"['dejeanjon', 'dejeanjon', 'pelican', 'pelican', 'bryce', 'iowa', 'orlean', 'nichol', 'nba', '“bryce']",13,458,"['ridsdal', 'curfew', 'bundi', 'uae', 'ghomeshi', 'wolverin', 'ratner', 'freita', 'bahá’í', 'lupidi']",0.0660818600455
217,2,"['versail', 'blagden', 'versail', 'loui', 'vlaho', 'wa', 'hi', 'mistress', 'sensual', 'sex']",87,805,"['gingham', 'necklac', 'dada', 'dragon', 'stubbl', 'homer', 'trevelyan', 'kenzo', 'frodo', 'wed']",0.0498444786279
219,2,"['skrillex', 'dienel', 'bieber', 'bieber', 'skrillex', 'tmz', 'sorri', 'dienel', 'spotifi', 'bell']",63,2,"['skrillex', 'dienel', 'bieber', 'bieber', 'skrillex', 'tmz', 'sorri', 'dienel', 'spotifi', 'bell']",1.0
221,2,"['autism', 'autism', 'amoako', 'ghana', 'mynott', 'sport', 'coach', 'ghanaian', 'say', 'commun']",58,680,"['mdb', 'fundrais', 'apprenticeship', 'saudi', 'prison', 'prison', 'fundrais', 'snowden', 'prison', 'disabl']",0.0271163072273
222,2,"['nightingal', 'nightingal', 'lee', 'bird', 'sam', 'hangland', 'listen', 'lee’', 'hear', 'dark']",73,711,"['vegan', 'potti', 'tattoo', 'alix', 'rat', 'valentino', 'chat', 'antonia', 'therapist', 'throne']",0.0265185761392
